,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
ENSG00000170442,4385.46136,0.274569397,0.068111884,4.031152554,5.55E-05,0.000766375,
ENSG00000185818,3811.844541,0.274419856,0.051653635,5.312692003,1.08E-07,2.81E-06,
ENSG00000101079,1383.294483,0.2743026,0.070252686,3.904514081,9.44E-05,0.001216674,
ENSG00000213625,1672.310983,0.274118451,0.058981043,4.64756872,3.36E-06,6.49E-05,
ENSG00000132170,557.8646772,0.273809415,0.088934125,3.078789117,0.002078437,0.016510798,
ENSG00000272016,883.1171211,0.273258498,0.077901244,3.507755261,0.000451905,0.004575989,
ENSG00000032444,4901.008516,0.273219904,0.049819118,5.48423806,4.15E-08,1.18E-06,
ENSG00000162366,1220.293091,0.273089686,0.071472682,3.820896043,0.000132968,0.001617022,
ENSG00000106078,3386.345884,0.27303246,0.049991073,5.46162436,4.72E-08,1.32E-06,
ENSG00000112576,675.6546946,0.272786697,0.101773923,2.680320158,0.007355178,0.04535467,
ENSG00000019485,428.3606147,0.272680284,0.099386701,2.743629502,0.006076408,0.039101546,
ENSG00000213672,539.7978721,0.272166915,0.101138895,2.691021256,0.007123366,0.044237532,
ENSG00000230055,1289.622329,0.271754219,0.07013113,3.874944245,0.000106649,0.001340789,
ENSG00000204310,536.0344975,0.271130602,0.090234815,3.004722756,0.00265823,0.02018286,
ENSG00000188186,747.3340454,0.270657236,0.08713474,3.106192053,0.001895136,0.015247609,
ENSG00000144120,503.851836,0.270555372,0.095611523,2.829736019,0.004658642,0.031523115,
ENSG00000116521,1447.168021,0.270537291,0.070524078,3.83609824,0.000125004,0.001541644,
ENSG00000189067,2790.345267,0.270152474,0.055997791,4.824341667,1.40E-06,2.97E-05,
ENSG00000189339,1333.369091,0.27001986,0.067466396,4.002286677,6.27E-05,0.000852713,
ENSG00000158457,850.0396932,0.26975017,0.077848859,3.465049777,0.000530133,0.005254257,
ENSG00000167173,4537.158877,0.269588361,0.053039827,5.082753387,3.72E-07,8.89E-06,
ENSG00000159596,749.4017792,0.268891619,0.0824275,3.262159105,0.001105671,0.009712691,
ENSG00000174165,429.5162532,0.26802047,0.100787564,2.659261328,0.007831219,0.047632212,
ENSG00000184916,5425.032011,0.26752871,0.069242272,3.863661665,0.0001117,0.001396423,
ENSG00000126705,1615.061894,0.267501201,0.082602194,3.238427291,0.001201907,0.010439387,
ENSG00000262814,2174.516466,0.267219611,0.083941935,3.183386355,0.001455632,0.012225608,
ENSG00000270141,5268.756814,0.267200267,0.060806205,4.394292794,1.11E-05,0.000185902,
ENSG00000171345,22625.22078,0.267060362,0.045014399,5.93277633,2.98E-09,1.01E-07,
ENSG00000003249,922.1960056,0.266903648,0.07827152,3.409971452,0.000649697,0.006245172,
ENSG00000143363,565.1114746,0.266708106,0.091363533,2.919196504,0.003509349,0.025188577,
ENSG00000125449,807.3239029,0.26656283,0.085344953,3.123357863,0.001788002,0.014526069,
ENSG00000132471,2281.998951,0.265942348,0.05934246,4.481485094,7.41E-06,0.000129719,
ENSG00000129925,2961.055036,0.265858874,0.052606193,5.053756164,4.33E-07,1.02E-05,
ENSG00000152409,2335.373881,0.265835803,0.069025813,3.851252052,0.000117515,0.001459138,
ENSG00000135723,595.9861754,0.265432741,0.086737688,3.060177743,0.002212057,0.017345909,
ENSG00000255262,1328.572836,0.265367879,0.068437422,3.877525922,0.000105524,0.001330809,
ENSG00000137831,15267.47189,0.26493097,0.058932139,4.495526147,6.94E-06,0.00012273,
ENSG00000104142,2083.544689,0.264750468,0.05746167,4.607427313,4.08E-06,7.70E-05,
ENSG00000184584,1018.088367,0.26452885,0.073255843,3.611027339,0.000304987,0.003274815,
ENSG00000160685,2234.886971,0.264433705,0.053767442,4.918100911,8.74E-07,1.92E-05,
ENSG00000168067,853.6367258,0.264378454,0.081997891,3.224210425,0.001263205,0.010887086,
ENSG00000145919,1200.977779,0.264362278,0.066690788,3.963999894,7.37E-05,0.000980609,
ENSG00000181852,1148.500485,0.263043808,0.068599164,3.834504604,0.000125818,0.001547374,
ENSG00000182952,856.4232555,0.262670922,0.08125014,3.232867317,0.001225545,0.010617159,
ENSG00000104976,1001.507157,0.262518439,0.080455846,3.262888314,0.00110283,0.009691972,
ENSG00000114737,980.732186,0.2623449,0.075957106,3.453855912,0.000552633,0.005431697,
ENSG00000104419,4770.899855,0.2622555,0.061348468,4.274850016,1.91E-05,0.000300903,
ENSG00000170523,1890.146508,0.262244797,0.06317365,4.151173743,3.31E-05,0.000485765,
ENSG00000132970,630.7826835,0.261570652,0.084300004,3.102854559,0.001916638,0.0153775,
ENSG00000167107,1394.510552,0.2615195,0.066299468,3.944518833,8.00E-05,0.00105338,
ENSG00000137700,588.2072267,0.261488745,0.08945659,2.923079735,0.003465878,0.024921073,
ENSG00000167785,603.7789451,0.26138026,0.085292772,3.064506564,0.002180294,0.017163834,
ENSG00000172269,1142.823573,0.261336303,0.070563775,3.703547655,0.000212605,0.002421337,
ENSG00000171298,4111.774294,0.261217413,0.059552526,4.386336384,1.15E-05,0.000192031,
ENSG00000150782,1522.015582,0.261150094,0.062457737,4.181228909,2.90E-05,0.000433714,
ENSG00000104783,1473.848102,0.260647017,0.068521546,3.803869477,0.000142453,0.001717819,
ENSG00000115825,1737.112316,0.260499279,0.059237368,4.397549895,1.09E-05,0.000184054,
ENSG00000181817,599.1016545,0.260362827,0.088239952,2.950622939,0.003171338,0.023244138,
ENSG00000109654,1012.284619,0.259968818,0.070833121,3.670159039,0.0002424,0.002691989,
ENSG00000242849,1643.99302,0.259837429,0.065000115,3.99749184,6.40E-05,0.00086899,
ENSG00000147853,563.5866868,0.259644676,0.087131997,2.979900437,0.002883421,0.021566614,
ENSG00000085662,2456.971146,0.25945323,0.074896952,3.464136024,0.000531937,0.005269538,
ENSG00000144815,805.0732104,0.259100081,0.077637897,3.337288757,0.000846,0.00779282,
ENSG00000261461,927.3791328,0.258939051,0.083256424,3.110138986,0.001869993,0.015075508,
ENSG00000141858,3706.879707,0.258745548,0.048958391,5.285009195,1.26E-07,3.24E-06,
ENSG00000181722,602.4334989,0.258706136,0.092482945,2.797338874,0.005152546,0.034219719,
ENSG00000171823,1574.556777,0.258683896,0.072739626,3.556299495,0.000376115,0.00390703,
ENSG00000224856,1393.682784,0.257642459,0.086095335,2.992525182,0.002766798,0.02084958,
ENSG00000242068,537.7346505,0.257622714,0.089086631,2.891822389,0.003830144,0.026968283,
ENSG00000143376,2412.386905,0.25744929,0.066264869,3.885155071,0.000102265,0.00129867,
ENSG00000113732,1822.125691,0.25742921,0.061913222,4.157903607,3.21E-05,0.000474451,
ENSG00000231531,1146.289865,0.256829399,0.092047057,2.790196749,0.005267602,0.03485709,
ENSG00000177570,2937.218666,0.256795461,0.068579769,3.744478351,0.000180769,0.002110197,
ENSG00000226950,1763.782136,0.256455356,0.060039318,4.271456841,1.94E-05,0.000305041,
ENSG00000174915,478.2605615,0.256376561,0.096515933,2.65631334,0.007900017,0.047963538,
ENSG00000163565,654.6627606,0.256084516,0.083647517,3.061471817,0.002202517,0.017298396,
ENSG00000139405,1138.994901,0.255969063,0.075787908,3.377439331,0.000731641,0.006868535,
ENSG00000130429,7512.888048,0.255362189,0.057512165,4.440142197,8.99E-06,0.00015384,
ENSG00000156968,4378.83189,0.255303351,0.048332913,5.282184253,1.28E-07,3.28E-06,
ENSG00000173548,1169.981246,0.255275125,0.073761313,3.460826743,0.000538519,0.005319003,
ENSG00000160285,1343.804663,0.255227593,0.062852935,4.06071082,4.89E-05,0.000684453,
ENSG00000233588,1566.539857,0.255052028,0.083319949,3.061115988,0.002205137,0.017298396,
ENSG00000102401,742.3512705,0.255005335,0.079328902,3.214532492,0.001306571,0.011193611,
ENSG00000256393,1363.760018,0.254945199,0.086045914,2.962897226,0.003047583,0.022538071,
ENSG00000109929,1155.896156,0.254908957,0.081757749,3.117856861,0.001821713,0.014742279,
ENSG00000107816,2986.005963,0.254840297,0.059965282,4.249797361,2.14E-05,0.000332704,
ENSG00000145194,763.5843064,0.254552995,0.079261096,3.211575493,0.001320093,0.011280589,
ENSG00000121691,674.3467431,0.254505912,0.085561366,2.974542394,0.002934259,0.021846215,
ENSG00000182013,1145.662514,0.254180275,0.070845444,3.587813978,0.000333462,0.003527779,
ENSG00000237441,828.7310873,0.254051179,0.074689033,3.401452231,0.000670288,0.006403278,
ENSG00000182500,1214.382727,0.253932157,0.071645479,3.544287233,0.000393676,0.00406421,
ENSG00000104332,7174.632951,0.253473756,0.043339388,5.84857721,4.96E-09,1.63E-07,
ENSG00000131100,1240.412471,0.253064887,0.06835918,3.701988313,0.000213916,0.002429385,
ENSG00000100994,4780.213044,0.252783725,0.046468862,5.439851798,5.33E-08,1.48E-06,
ENSG00000167755,16609.28415,0.252573433,0.046312183,5.453714704,4.93E-08,1.38E-06,
ENSG00000171867,3358.619183,0.252196443,0.051080028,4.937280796,7.92E-07,1.77E-05,
ENSG00000197296,559.3190226,0.252195044,0.091472375,2.757062369,0.005832323,0.037882755,
ENSG00000123143,18125.09887,0.252149183,0.046752382,5.393290603,6.92E-08,1.88E-06,
ENSG00000135631,2213.846048,0.251992247,0.055147755,4.569401739,4.89E-06,9.04E-05,
ENSG00000140948,861.3941459,0.25160746,0.077328462,3.253749719,0.001138926,0.009969943,
ENSG00000108479,653.5939183,0.251311522,0.090015172,2.791879585,0.005240285,0.034699187,
ENSG00000099904,808.3892433,0.251235367,0.079435939,3.162741833,0.001562909,0.012977998,
ENSG00000100422,1925.782254,0.251234059,0.066931157,3.753618929,0.0001743,0.002039419,
ENSG00000156858,1086.214014,0.251054969,0.069519659,3.611280214,0.000304689,0.003273373,
ENSG00000105698,3120.320473,0.251040611,0.05513468,4.553225133,5.28E-06,9.63E-05,
ENSG00000188042,20624.45734,0.250877645,0.052815717,4.750056618,2.03E-06,4.10E-05,
ENSG00000164970,613.1890357,0.250873228,0.085189187,2.944895211,0.003230641,0.023575579,
ENSG00000174938,1317.270989,0.249046134,0.064901648,3.837285208,0.000124402,0.001535157,
ENSG00000253785,1639.8549,0.248963961,0.066757646,3.729369993,0.000191959,0.002213811,
ENSG00000125952,1478.993533,0.248662376,0.062911342,3.952584213,7.73E-05,0.001024533,
ENSG00000172037,3944.523671,0.248253418,0.053941074,4.602307647,4.18E-06,7.84E-05,
ENSG00000162407,742.3839105,0.248215867,0.084408405,2.940653445,0.003275207,0.023822924,
ENSG00000178896,703.7770385,0.248023407,0.081365619,3.048258112,0.002301721,0.017930043,
ENSG00000108389,1171.468333,0.247872926,0.067625733,3.665363979,0.000246987,0.002734337,
ENSG00000171045,487.5409899,0.247572248,0.091830339,2.695974448,0.007018305,0.04372631,
ENSG00000107771,2479.482028,0.246986385,0.06723423,3.673521464,0.000239231,0.002661208,
ENSG00000106070,1232.236342,0.246858123,0.067059401,3.681185895,0.000232152,0.002595723,
ENSG00000215305,577.6557633,0.246605318,0.086661087,2.845629194,0.004432378,0.030329177,
ENSG00000123739,590.4003798,0.246124644,0.088558647,2.779227696,0.005448832,0.035759201,
ENSG00000232626,1335.209989,0.245524613,0.075071089,3.270561483,0.001073342,0.009520874,
ENSG00000120306,1489.510174,0.245182791,0.063931153,3.835106684,0.00012551,0.001545979,
ENSG00000248785,544.7212771,0.244913045,0.088848198,2.75653363,0.005841761,0.037931793,
ENSG00000166881,1436.986462,0.244626317,0.063008484,3.882434594,0.000103416,0.001309977,
ENSG00000138073,1470.964555,0.244478346,0.063082151,3.875555035,0.000106382,0.001339106,
ENSG00000087258,726.4222223,0.244443105,0.081010217,3.017435513,0.002549233,0.019495134,
ENSG00000161013,6520.081713,0.244327741,0.048368387,5.051393186,4.39E-07,1.03E-05,
ENSG00000138764,929.9420212,0.243405713,0.075762928,3.212728413,0.001314806,0.011244974,
ENSG00000103245,707.9192896,0.243370602,0.082355646,2.955117398,0.003125501,0.022983643,
ENSG00000170604,1369.40295,0.243302379,0.074915616,3.247685762,0.001163477,0.010140673,
ENSG00000135119,1241.0317,0.243281486,0.068338434,3.559951152,0.000370924,0.003865072,
ENSG00000164889,4414.693278,0.243271934,0.054343111,4.476592001,7.58E-06,0.000132381,
ENSG00000125826,2597.643113,0.243121346,0.052545503,4.626872577,3.71E-06,7.06E-05,
ENSG00000157992,1130.71501,0.242734813,0.069181603,3.508661315,0.000450368,0.004565032,
ENSG00000196547,1310.962143,0.24269023,0.071439935,3.397122787,0.000680984,0.006493104,
ENSG00000140474,1041.904223,0.242420442,0.072694782,3.334770861,0.000853697,0.007856454,
ENSG00000214253,1797.523268,0.242408341,0.057920246,4.185209138,2.85E-05,0.000427781,
ENSG00000162976,821.5276566,0.242293629,0.081478722,2.973704344,0.002942284,0.021892774,
ENSG00000115317,886.0977359,0.241887707,0.075068989,3.222205477,0.001272079,0.010949469,
ENSG00000049239,1426.788114,0.241881792,0.072213697,3.349527903,0.000809494,0.007494348,
ENSG00000107521,1006.400819,0.241808364,0.073995394,3.267884018,0.001083548,0.009581193,
ENSG00000155368,2138.864607,0.241761247,0.069138847,3.496749741,0.000470963,0.004749827,
ENSG00000170275,4691.79673,0.241229188,0.050049608,4.81980177,1.44E-06,3.02E-05,
ENSG00000196975,766.4680299,0.241209373,0.082845544,2.91155519,0.003596344,0.025656895,
ENSG00000102393,729.0696311,0.24119546,0.084011987,2.870964845,0.00409221,0.028412259,
ENSG00000052802,1061.736787,0.240923066,0.081318585,2.962706086,0.003049476,0.022540093,
ENSG00000236060,1349.157152,0.240729605,0.063888155,3.767984925,0.000164571,0.001947128,
ENSG00000154127,2813.580526,0.240106422,0.055416444,4.332764907,1.47E-05,0.000237417,
ENSG00000170266,1203.670434,0.240077614,0.067301741,3.567182797,0.00036084,0.00377763,
ENSG00000179604,1761.540854,0.23991892,0.065585869,3.658088627,0.000254103,0.002798757,
ENSG00000049860,1978.86693,0.238862669,0.058221902,4.102625673,4.08E-05,0.00058618,
ENSG00000197858,2839.23226,0.238738539,0.051846888,4.604684109,4.13E-06,7.78E-05,
ENSG00000149541,777.1515469,0.238309691,0.078724804,3.027123321,0.002468932,0.018975075,
ENSG00000235174,4909.292249,0.238165718,0.049537677,4.807769154,1.53E-06,3.19E-05,
ENSG00000125454,638.3333329,0.237882614,0.083250072,2.857446345,0.004270648,0.029433044,
ENSG00000072506,1408.178932,0.237741108,0.062708724,3.791196694,0.000149923,0.001793899,
ENSG00000010361,638.5075092,0.237738541,0.084534375,2.812329779,0.004918405,0.032904014,
ENSG00000124098,1443.100771,0.237612608,0.065480728,3.628741071,0.000284807,0.003093231,
ENSG00000108679,14858.55794,0.237348278,0.044064697,5.386359009,7.19E-08,1.94E-06,
ENSG00000182180,2933.55451,0.237065729,0.0509715,4.650946673,3.30E-06,6.40E-05,
ENSG00000108244,5391.419434,0.236656177,0.052157103,4.537371946,5.70E-06,0.000102814,
ENSG00000132024,2132.471119,0.236287752,0.059493362,3.971665837,7.14E-05,0.000953364,
ENSG00000180902,1553.665875,0.236205322,0.063192028,3.737897481,0.000185566,0.002154921,
ENSG00000134574,591.6979866,0.236126191,0.085343967,2.766759023,0.005661659,0.036985111,
ENSG00000105737,2543.917042,0.235983999,0.055965995,4.216560418,2.48E-05,0.000379137,
ENSG00000132142,7534.796142,0.235845648,0.048153845,4.897753236,9.69E-07,2.12E-05,
ENSG00000185000,947.6667114,0.235356485,0.076936509,3.059100133,0.002220029,0.01738129,
ENSG00000213448,1770.936743,0.234742581,0.065055415,3.608348082,0.000308153,0.003299995,
ENSG00000107404,3990.732833,0.234432524,0.053462838,4.384962243,1.16E-05,0.000193087,
ENSG00000214185,3792.925939,0.234421381,0.056931697,4.117589895,3.83E-05,0.00055335,
ENSG00000180011,2221.597055,0.23435494,0.057695866,4.061901782,4.87E-05,0.000682395,
ENSG00000100364,2825.880828,0.234249688,0.058351482,4.014459927,5.96E-05,0.000814288,
ENSG00000148842,725.0570178,0.234160262,0.078275618,2.991484026,0.002776251,0.020889466,
ENSG00000138107,2441.790294,0.234046477,0.056170834,4.166690438,3.09E-05,0.000458898,
ENSG00000115275,2200.350154,0.234008123,0.061125586,3.82831703,0.000129022,0.001574764,
ENSG00000239256,630.5075626,0.233105006,0.08773789,2.656833957,0.007887828,0.04790833,
ENSG00000136026,1467.698094,0.232434083,0.063101076,3.683520133,0.000230035,0.002578909,
ENSG00000181929,1055.217183,0.232389463,0.071218747,3.263037794,0.001102248,0.009691101,
ENSG00000186951,1793.033259,0.232354383,0.058470133,3.973898648,7.07E-05,0.000945724,
ENSG00000111276,1852.012334,0.232297667,0.06987942,3.324264372,0.000886521,0.008091872,
ENSG00000229880,1364.994918,0.231792381,0.066175711,3.502680643,0.000460601,0.004652328,
ENSG00000171425,706.0735048,0.231213215,0.083711558,2.762022612,0.00574445,0.037408752,
ENSG00000120913,1479.333504,0.230933888,0.06537208,3.532607293,0.000411483,0.004226328,
ENSG00000226666,4176.550356,0.230821771,0.050874137,4.537114273,5.70E-06,0.000102847,
ENSG00000100304,5838.963999,0.230542422,0.04861722,4.741991028,2.12E-06,4.26E-05,
ENSG00000214022,10015.80445,0.23038513,0.052489467,4.389168816,1.14E-05,0.000189862,
ENSG00000218502,1021.478625,0.230069104,0.077297198,2.976422313,0.00291633,0.021756057,
ENSG00000106605,719.7138386,0.230030642,0.079517765,2.892820786,0.003817991,0.026904046,
ENSG00000125457,1151.866411,0.23000155,0.06881397,3.342367088,0.000830671,0.00766568,
ENSG00000185567,29445.54733,0.229396526,0.052042814,4.407842445,1.04E-05,0.000176113,
ENSG00000213684,7806.603351,0.229269777,0.042350639,5.413608504,6.18E-08,1.70E-06,
ENSG00000126351,879.2884729,0.228863207,0.083445664,2.742661449,0.006094348,0.039166813,
ENSG00000103152,766.3382102,0.228439054,0.081889298,2.789608167,0.005277187,0.034897524,
ENSG00000163382,2553.016566,0.228350139,0.054289945,4.206122102,2.60E-05,0.000394496,
ENSG00000129003,4431.905351,0.228325953,0.054399137,4.197234834,2.70E-05,0.000407828,
ENSG00000115902,1185.795849,0.228137621,0.073172593,3.117801509,0.001822055,0.014742279,
ENSG00000236105,1058.021328,0.227789186,0.069783604,3.264222133,0.001097651,0.009663367,
ENSG00000175920,5793.13444,0.227687148,0.059427631,3.831334789,0.00012745,0.001561262,
ENSG00000143753,1715.589214,0.22688114,0.062850472,3.609855766,0.000306367,0.003286129,
ENSG00000106772,1527.692141,0.226840897,0.081784829,2.77363051,0.00554346,0.036299906,
ENSG00000126243,1046.250782,0.226826913,0.076684012,2.957942703,0.003096997,0.02284092,
ENSG00000268412,1417.55379,0.226819631,0.061286425,3.700976691,0.000214771,0.002434962,
ENSG00000030582,5107.813659,0.226787679,0.049963286,4.539086516,5.65E-06,0.000102165,
ENSG00000143570,4960.954431,0.226480061,0.046908545,4.828119536,1.38E-06,2.92E-05,
ENSG00000146476,1722.492416,0.226028173,0.058431517,3.868257812,0.000109616,0.001373787,
ENSG00000103942,2139.08565,0.225793668,0.063367996,3.563212999,0.000366343,0.003827789,
ENSG00000198728,1528.061774,0.225613435,0.060070438,3.755814717,0.000172778,0.002024928,
ENSG00000107833,1005.372021,0.22539003,0.072440801,3.111368542,0.001862224,0.015030966,
ENSG00000176485,860.5335834,0.225250635,0.07725082,2.915834857,0.003547382,0.025407097,
ENSG00000171813,1017.52541,0.225243372,0.071475068,3.151355836,0.001625144,0.013424809,
ENSG00000122884,1188.683923,0.224966169,0.068794386,3.27012393,0.001075004,0.00952661,
ENSG00000166900,1428.665873,0.224839454,0.06162807,3.648328666,0.000263952,0.002897701,
ENSG00000242498,805.3358207,0.224713898,0.079055768,2.842473166,0.0044765,0.030558234,
ENSG00000184897,7287.099799,0.224608745,0.065141012,3.448038936,0.000564673,0.005523691,
ENSG00000138172,1175.289449,0.223586967,0.081133757,2.755782246,0.005855196,0.037994475,
ENSG00000213440,771.6923648,0.223267521,0.082288066,2.713243022,0.006662822,0.041974318,
ENSG00000266184,869.055174,0.223256566,0.080857238,2.761120353,0.005760344,0.037475816,
ENSG00000162368,2822.572015,0.22306889,0.053495028,4.169899511,3.05E-05,0.000453154,
ENSG00000044090,816.1774498,0.222419801,0.075734842,2.936822676,0.003315936,0.0240235,
ENSG00000127125,1373.784675,0.222000953,0.065491946,3.389744318,0.000699578,0.006629495,
ENSG00000120756,2183.035073,0.221611621,0.055546347,3.989670483,6.62E-05,0.000894521,
ENSG00000188130,1335.533988,0.221286175,0.0673038,3.28787044,0.001009483,0.00901356,
ENSG00000224520,3815.522898,0.221244004,0.070627651,3.132540875,0.001733003,0.014170138,
ENSG00000157538,826.1690823,0.22106703,0.077222454,2.862729912,0.004200084,0.029007945,
ENSG00000213383,1060.164838,0.220738619,0.068932008,3.202265923,0.001363511,0.011572847,
ENSG00000233954,3911.831841,0.220710306,0.05522761,3.996376199,6.43E-05,0.000871915,
ENSG00000075303,644.6501705,0.220652989,0.082751184,2.666463229,0.007665399,0.046907666,
ENSG00000130762,1016.993269,0.220603537,0.071910708,3.067742524,0.002156824,0.017025771,
ENSG00000168936,1491.865249,0.220251236,0.06334576,3.476968879,0.000507117,0.00507622,
ENSG00000178814,953.1617859,0.220068272,0.072385613,3.040221159,0.002364045,0.018337321,
ENSG00000123595,871.786502,0.219765548,0.077467579,2.836871272,0.004555798,0.030952308,
ENSG00000089876,810.2271755,0.219757297,0.076657647,2.866736787,0.004147278,0.028730625,
ENSG00000251333,1252.432121,0.219672732,0.07617288,2.883870624,0.003928201,0.027506991,
ENSG00000223559,3001.960668,0.219424396,0.060179747,3.64615019,0.000266198,0.00291599,
ENSG00000179364,3183.667909,0.219205352,0.059094562,3.709399728,0.000207751,0.002371433,
ENSG00000205426,74139.004,0.21900124,0.040055814,5.467402106,4.57E-08,1.28E-06,
ENSG00000090447,1089.511029,0.218848119,0.07206212,3.03693702,0.002389954,0.018502571,
ENSG00000173917,3739.634804,0.218646002,0.059252604,3.690065698,0.000224196,0.002521893,
ENSG00000213574,1453.024161,0.218500123,0.066111131,3.305042871,0.000949619,0.008562765,
ENSG00000167685,992.8697559,0.218460692,0.069747033,3.132186166,0.001735098,0.014175731,
ENSG00000156990,764.2419515,0.218175056,0.081371927,2.681207932,0.007335692,0.045276206,
ENSG00000105677,2343.948772,0.218166435,0.053872402,4.049688318,5.13E-05,0.000714517,
ENSG00000138759,969.0075085,0.218160163,0.070924792,3.0759366,0.002098425,0.016636681,
ENSG00000228218,783.1110194,0.217923014,0.08046217,2.708390957,0.006761033,0.042438042,
ENSG00000011347,3509.76173,0.217821984,0.051354824,4.241509719,2.22E-05,0.000343637,
ENSG00000225099,737.8179492,0.217819911,0.079285221,2.747295268,0.006008901,0.038766481,
ENSG00000171720,1095.633833,0.217804218,0.069485074,3.134546838,0.001721198,0.014087292,
ENSG00000241932,965.3185479,0.217690928,0.078627739,2.768627612,0.005629294,0.036813967,
ENSG00000106780,1588.436089,0.21731877,0.06422987,3.383453367,0.000715804,0.00674191,
ENSG00000167716,913.1755596,0.217166033,0.075390311,2.880556266,0.003969741,0.027747544,
ENSG00000126934,1126.811274,0.217075452,0.07018668,3.09282974,0.001982578,0.015855892,
ENSG00000147419,694.6164236,0.216180813,0.080475208,2.686303247,0.007224748,0.044784078,
ENSG00000163545,2337.971851,0.215683846,0.054912917,3.92774337,8.57E-05,0.001118604,
ENSG00000162496,7015.842311,0.215453056,0.055705454,3.867719255,0.000109858,0.001375965,
ENSG00000158109,2031.077127,0.215396591,0.059175195,3.639981117,0.000272658,0.002977011,
ENSG00000244180,202311.3279,0.214592716,0.058526211,3.666608706,0.000245788,0.002725105,
ENSG00000170638,2239.496698,0.214342148,0.057488764,3.728418101,0.000192686,0.00221719,
ENSG00000248565,1190.153737,0.214205288,0.078974061,2.712349903,0.006680803,0.042074399,
ENSG00000116096,1389.78681,0.214099099,0.066325694,3.227996376,0.001246606,0.010776379,
ENSG00000226137,819.3216442,0.214042037,0.074476975,2.873935672,0.004053915,0.028200539,
ENSG00000155097,7286.062867,0.213817501,0.046112265,4.636889998,3.54E-06,6.79E-05,
ENSG00000029725,1313.532431,0.213627642,0.064435706,3.315361222,0.000915248,0.008286312,
ENSG00000072736,743.4411412,0.213234165,0.079544988,2.680673796,0.00734741,0.045324681,
ENSG00000130299,1055.159649,0.213152453,0.070284758,3.03269812,0.002423779,0.018713961,
ENSG00000243151,201887.2479,0.213126685,0.058810028,3.62398544,0.000290098,0.003139319,
ENSG00000042286,1017.474443,0.212793644,0.070084274,3.036253786,0.002395377,0.018537409,
ENSG00000169047,9595.964782,0.212770852,0.053886389,3.948508237,7.86E-05,0.001040074,
ENSG00000226221,3318.42659,0.212513441,0.055528748,3.82708866,0.000129668,0.00158168,
ENSG00000113758,3191.189641,0.212331823,0.053818038,3.945365346,7.97E-05,0.001050354,
ENSG00000165138,1481.703102,0.2123223,0.068929362,3.080288196,0.002068004,0.016447426,
ENSG00000105701,5199.15678,0.212316841,0.050626073,4.193823992,2.74E-05,0.000413391,
ENSG00000103855,3261.207199,0.211911282,0.058933827,3.595749553,0.000323459,0.00344189,
ENSG00000147955,3293.968983,0.2118645,0.050440331,4.200299525,2.67E-05,0.000403255,
ENSG00000101856,3850.194397,0.211822823,0.051901351,4.081258401,4.48E-05,0.000633274,
ENSG00000105221,5568.511395,0.211450701,0.049787481,4.247065648,2.17E-05,0.000336005,
ENSG00000110583,788.3224168,0.210583373,0.079674426,2.643048511,0.008216326,0.049441995,
ENSG00000113719,5074.852819,0.21027173,0.056397195,3.728407594,0.000192694,0.00221719,
ENSG00000111696,1393.903921,0.210066254,0.064140941,3.27507283,0.001056347,0.009394431,
ENSG00000100523,944.2148349,0.209854841,0.071418485,2.938382695,0.003299295,0.023946994,
ENSG00000220695,1209.39024,0.209608036,0.073083064,2.868079489,0.004129718,0.028618844,
ENSG00000110717,2830.288164,0.209598049,0.056005126,3.742479732,0.000182213,0.002125821,
ENSG00000164054,1972.033101,0.209500561,0.056598399,3.701528033,0.000214305,0.002432422,
ENSG00000213853,6791.629101,0.209432144,0.050422444,4.153550046,3.27E-05,0.000481802,
ENSG00000267253,863.8595593,0.209354412,0.074889263,2.795519715,0.005181634,0.034364655,
ENSG00000105520,1355.35173,0.209114151,0.074805468,2.795439385,0.005182922,0.034364655,
ENSG00000243449,1310.479976,0.209012141,0.06778074,3.083650933,0.002044774,0.016301308,
ENSG00000100258,2577.256981,0.208971906,0.066072601,3.162761922,0.001562801,0.012977998,
ENSG00000204389,4684.275904,0.208706476,0.048043446,4.344119601,1.40E-05,0.000227105,
ENSG00000164292,1681.504204,0.208658981,0.058418163,3.571816872,0.000354513,0.003715031,
ENSG00000100348,771.5561512,0.208656335,0.077523681,2.691517387,0.007112779,0.044212788,
ENSG00000006282,2605.578071,0.207992309,0.057341463,3.627258515,0.000286446,0.003105618,
ENSG00000180211,4671.877075,0.207916505,0.048777114,4.262583125,2.02E-05,0.000315687,
ENSG00000196533,997.8956134,0.207757805,0.077042066,2.696680102,0.007003451,0.043709021,
ENSG00000271707,1434.380072,0.207405993,0.062684797,3.308712848,0.000937259,0.008466518,
ENSG00000102178,3095.729973,0.207157401,0.056723863,3.65203265,0.000260173,0.002860904,
ENSG00000109846,3130.423704,0.206891165,0.051233656,4.038188605,5.39E-05,0.000745802,
ENSG00000102854,7672.963408,0.206793062,0.05320121,3.886999223,0.000101491,0.001289662,
ENSG00000164062,1867.707618,0.206776156,0.057395701,3.602641894,0.000314999,0.00335899,
ENSG00000205542,5621.304049,0.206054688,0.069433808,2.967642047,0.003000936,0.02225607,
ENSG00000116670,824.8426387,0.206003627,0.077795352,2.648019726,0.00809648,0.048905077,
ENSG00000157985,3747.411804,0.205554055,0.052657542,3.903601402,9.48E-05,0.001220491,
ENSG00000056661,1757.324032,0.205354182,0.06158436,3.334518383,0.000854473,0.007856454,
